gene_id,symbol,biotype,logFC,logCPM,F,PValue,FDR,regulation
ENSG00000104783,KCNN4,protein_coding,1.94935034812234,6.09414696701152,52.2385934832137,1.03884614834398e-06,9.89397071682803e-05,Up
ENSG00000100526,CDKN3,protein_coding,1.91285023976789,5.04889378279009,35.0080430657473,1.3649008137341e-05,0.000605558168478427,Up
ENSG00000111331,OAS3,protein_coding,1.90134703327668,5.99136177377245,19.5388227514011,0.000333963962523632,0.00698070559795831,Up
ENSG00000257524,,protein_coding,1.90021396245665,4.41295927730271,31.1841651136179,2.71895346019261e-05,0.000990724743633336,Up
ENSG00000068079,IFI35,protein_coding,1.86297272068373,6.08229413531424,23.3229119934369,0.000136315820066905,0.00339269652521917,Up
ENSG00000137965,IFI44,protein_coding,1.8032465310658,6.88007608078842,71.7510982661253,1.08822965174951e-07,1.85076771486827e-05,Up
ENSG00000135363,LMO2,protein_coding,1.76506808611602,5.98581687352886,28.8637040568863,4.24708296687454e-05,0.00144758370511114,Up
ENSG00000162490,DRAXIN,protein_coding,1.71270446138735,5.29846178605948,59.4921052486711,3.99021657650345e-07,4.91415810447658e-05,Up
ENSG00000128805,ARHGAP22,protein_coding,1.6433671557821,4.52466205115421,36.225205758368,1.09029543822431e-05,0.000515760285777233,Up
ENSG00000258727,AP1G2-AS1,lncRNA,1.63063241110767,4.17228941653599,74.6490648630742,1.21622209581318e-07,1.93054987342079e-05,Up
ENSG00000133466,C1QTNF6,protein_coding,1.59370656093085,4.80964800729585,85.6291697164518,2.7983806918645e-08,6.28343727497239e-06,Up
ENSG00000085117,CD82,protein_coding,1.57364286398066,5.65294538162893,51.1228122042605,1.16840690954506e-06,0.000103445322617791,Up
ENSG00000130589,HELZ2,protein_coding,1.55867374781881,5.53430310162451,17.0757497562559,0.000631517519789706,0.010613952103195,Up
ENSG00000185880,TRIM69,protein_coding,1.52131760555099,5.88987891086292,118.409882324632,2.28636085733487e-09,9.60675035526057e-07,Up
ENSG00000144063,MALL,protein_coding,1.51633628258953,4.39651385957447,113.638881756081,1.10467984455678e-08,2.99350147372619e-06,Up
ENSG00000105559,PLEKHA4,protein_coding,1.46564962464647,4.61934270032197,18.7582184153128,0.000406636633804567,0.00791445633587472,Up
ENSG00000138496,PARP9,protein_coding,1.43602105867196,6.03069783132234,84.8636834797717,2.99427842479781e-08,6.48125175403962e-06,Up
ENSG00000125965,GDF5,protein_coding,1.43377330786315,4.83276326899088,76.8565368274773,6.27554272837248e-08,1.21151896510175e-05,Up
ENSG00000225138,SLC9A3-AS1,lncRNA,1.41975359074963,5.927931424649,14.1304217479983,0.0014473488437408,0.0199198705025829,Up
ENSG00000188313,PLSCR1,protein_coding,1.39584311420848,7.27616501817432,26.0732612777862,7.49489188588686e-05,0.00216744990853805,Up
ENSG00000160932,LY6E,protein_coding,1.35776020267016,7.25389737448076,28.8734351208182,4.23894447667298e-05,0.00144758370511114,Up
ENSG00000163840,DTX3L,protein_coding,1.34725610688128,6.21003366988692,54.2960378817028,7.54015729256132e-07,7.69419193439507e-05,Up
ENSG00000156453,PCDH1,protein_coding,1.34545441040101,4.84346854219388,27.7317875544699,5.23202511806545e-05,0.00164635926953046,Up
ENSG00000144136,SLC20A1,protein_coding,1.33160317363459,7.67776593068607,115.119044474056,2.85551624329604e-09,1.09254809994193e-06,Up
ENSG00000135437,RDH5,protein_coding,1.31293823979439,4.19999790743137,36.2693365524564,1.05685360119413e-05,0.000503500051320973,Up
ENSG00000251141,MRPS30-DT,lncRNA,1.29605512090225,4.8002294462299,17.1035153642564,0.000626463797662366,0.0105787964697454,Up
ENSG00000157306,ZFHX2-AS1,lncRNA,1.29044184052909,3.99828441398954,18.504186316427,0.00042572916259487,0.00816194612728562,Up
ENSG00000074410,CA12,protein_coding,1.28676124887996,4.89487266697514,11.1119744203533,0.00371771574612146,0.0385983191490488,Up
ENSG00000240065,PSMB9,protein_coding,1.2865506683788,4.26037447830516,23.1045786413936,0.000612518155503378,0.0103924398687901,Up
ENSG00000244242,IFITM10,protein_coding,1.28555660274225,4.34045347084897,25.2304468829256,8.72266351645745e-05,0.00241236639758795,Up
ENSG00000135473,PAN2,protein_coding,1.2653698575738,7.41185803547345,24.5297865460892,0.000104320227987214,0.00272039273119613,Up
ENSG00000137628,DDX60,protein_coding,1.26003447636468,4.7003786465044,14.296963073098,0.00136117933444579,0.0189900468475513,Up
ENSG00000110002,VWA5A,protein_coding,1.24001969520425,4.70611558080245,44.6085151504076,2.82828210220542e-06,0.000206147133225034,Up
ENSG00000280987,,protein_coding,1.23945846958485,5.23254242414786,18.0258463838005,0.00048902529970662,0.0089337793243079,Up
ENSG00000156587,UBE2L6,protein_coding,1.23749230877011,7.2507469056433,25.0262236839442,9.36674515737367e-05,0.00253434320678485,Up
ENSG00000234684,SDCBP2-AS1,lncRNA,1.21068803291896,4.407698247162,61.6876267497438,0.00109171859516784,0.0161118717464542,Up
ENSG00000188766,SPRED3,protein_coding,1.19640667480064,4.47003772426187,129.074581138055,1.70141355262254e-06,0.000133558034787968,Up
ENSG00000114779,ABHD14B,protein_coding,1.19367953652731,4.88972225988495,42.1829195057303,4.06956003029162e-06,0.000269156178670121,Up
ENSG00000139970,RTN1,protein_coding,1.1877347767227,5.69097509624586,13.3033034784391,0.00185503771231941,0.0240481567678722,Up
ENSG00000102265,TIMP1,protein_coding,1.18601335534444,10.2758966646826,31.3592031591763,2.63135952461005e-05,0.000990724743633336,Up
ENSG00000163565,IFI16,protein_coding,1.18509433558109,7.99252442609403,69.8052970742142,1.27137532986557e-07,1.9742247785282e-05,Up
ENSG00000006468,ETV1,protein_coding,1.17456370352845,5.23847874911769,100.72577507614,1.61670617985002e-08,3.98211456643749e-06,Up
ENSG00000100577,GSTZ1,protein_coding,1.16280488801237,4.70977960936719,43.0232217441809,3.58158058449005e-06,0.000248380874903033,Up
ENSG00000132669,RIN2,protein_coding,1.14693377349215,5.36557041367108,16.4524504972046,0.000747755454366034,0.0119490317909096,Up
ENSG00000113369,ARRDC3,protein_coding,1.14403963355453,5.51511502824617,38.5587730809648,7.21572541037623e-06,0.000399549818653623,Up
ENSG00000131981,LGALS3,protein_coding,1.14247758640579,8.0075716614188,11.5399269285708,0.00323076710359257,0.0345469602110206,Up
ENSG00000183691,NOG,protein_coding,1.14205077140861,4.03336152145482,20.9006695357245,0.000659437801401265,0.0109543353846726,Up
ENSG00000149476,TKFC,protein_coding,1.12948601803923,4.85284830965929,34.5740651376353,1.42899154167856e-05,0.000618623429224847,Up
ENSG00000123609,NMI,protein_coding,1.11673290268087,5.88253203483675,23.0471237246745,0.00014169374883413,0.00350213995820827,Up
ENSG00000101347,SAMHD1,protein_coding,1.11340171677681,6.14595536783165,12.0449903198168,0.00274566453853877,0.0313295236402275,Up
ENSG00000171724,VAT1L,protein_coding,1.10654443721438,4.04339053296187,13.7438515627698,0.00265439909796026,0.0305812463818228,Up
ENSG00000243989,ACY1,protein_coding,1.07910517053665,4.88076785064183,28.8745998580431,4.13454710911108e-05,0.0014267183575063,Up
ENSG00000007541,PIGQ,protein_coding,1.07271428419507,4.61739073886713,12.316590816684,0.00251890491536282,0.0298879365621871,Up
ENSG00000136859,ANGPTL2,protein_coding,1.06875737967147,4.18162972359494,37.2628408463048,0.000451004864690957,0.00841129960440601,Up
ENSG00000136158,SPRY2,protein_coding,1.06314262907864,6.19485525510256,48.2099184803481,1.69085372060821e-06,0.000133558034787968,Up
ENSG00000186577,SMIM29,protein_coding,1.06228321357969,5.19094130838349,17.4947290532529,0.000564753858872022,0.00982222749028147,Up
ENSG00000165029,ABCA1,protein_coding,1.04806242848147,6.61459771122111,57.4732854976844,5.08242958837649e-07,5.8554507338344e-05,Up
ENSG00000157227,MMP14,protein_coding,1.03831135126523,10.3727025162375,50.3558121683108,1.26130265758546e-06,0.000109871766867475,Up
ENSG00000180198,RCC1,protein_coding,1.0205112803643,6.14796251864183,97.9688421737432,1.00300980771829e-08,2.98520794022157e-06,Up
ENSG00000124587,PEX6,protein_coding,1.01830448511528,4.6520897535615,31.5760081086191,2.44121464632396e-05,0.000932491776400644,Up
ENSG00000197457,STMN3,protein_coding,1.01201702163639,5.1231367633928,28.9730802577287,4.02865111497488e-05,0.00139692499583814,Up
ENSG00000126878,AIF1L,protein_coding,-1.0036005755898,4.09097098596024,55.4761165509059,7.59491346530744e-05,0.00218751882591496,Down
ENSG00000039560,RAI14,protein_coding,-1.00569653028262,7.43647381634576,49.465200976727,1.42280201711771e-06,0.000120988985812759,Down
ENSG00000171617,ENC1,protein_coding,-1.00650568889795,8.07568557181665,56.0334816605427,6.06419460982151e-07,6.76820970280547e-05,Down
ENSG00000253250,C8orf88,protein_coding,-1.00737089183229,4.92345399317311,83.9792429325577,4.49918600780514e-08,9.18219590107204e-06,Down
ENSG00000136603,SKIL,protein_coding,-1.00768242964625,5.31471762250783,39.6680923546829,6.03176658617806e-06,0.000356073625827024,Down
ENSG00000168386,FILIP1L,protein_coding,-1.01430928404484,6.42964291070124,71.8323506762827,1.03190950012916e-07,1.84273238985566e-05,Down
ENSG00000198853,RUSC2,protein_coding,-1.01462675403142,5.29089986969461,19.3165113629776,0.000353065066011118,0.00718502497583309,Down
ENSG00000151572,ANO4,protein_coding,-1.01761132346892,5.66245596992882,131.820036624776,9.74124401318703e-10,5.79847549884958e-07,Down
ENSG00000166106,ADAMTS15,protein_coding,-1.0187958064835,4.12729764083702,37.5153075000738,2.67606241164074e-05,0.000990724743633336,Down
ENSG00000070614,NDST1,protein_coding,-1.02768363218851,6.73421395832163,62.5992212239,2.7835563698343e-07,3.89861630386792e-05,Down
ENSG00000133083,DCLK1,protein_coding,-1.03588731773339,5.57702620479718,18.2477509536038,0.000463650182432578,0.00855776034396875,Down
ENSG00000095739,BAMBI,protein_coding,-1.03666482988216,4.3370205550374,100.313930552623,7.05754331971655e-05,0.00206009428598654,Down
ENSG00000137124,ALDH1B1,protein_coding,-1.04764949706566,5.9472661897824,39.133264702607,6.70858662045557e-06,0.000383355473839313,Down
ENSG00000103642,LACTB,protein_coding,-1.05221946612905,5.17051790903293,18.4296911764053,0.00044236547862922,0.00837866119105257,Down
ENSG00000133424,LARGE1,protein_coding,-1.05334195824642,4.44936058869618,68.4736055622193,1.70149533329205e-06,0.000133558034787968,Down
ENSG00000206538,VGLL3,protein_coding,-1.06646043794205,4.05756851694717,19.0513814685262,0.000370041145395327,0.00744564479312345,Down
ENSG00000278948,,TEC,-1.07357452760765,5.22346239928402,96.859825637365,1.09482482321003e-08,2.99350147372619e-06,Down
ENSG00000099860,GADD45B,protein_coding,-1.0814965388596,6.09327469590976,24.8411299721901,9.74907269880583e-05,0.00260298236883756,Down
ENSG00000197646,PDCD1LG2,protein_coding,-1.09805710908148,4.6101571437634,35.0965056952451,1.29340383566025e-05,0.000577423974882574,Down
ENSG00000151014,NOCT,protein_coding,-1.10026087698051,4.51789431136696,10.3944957593155,0.00471814303976973,0.0459777567981926,Down
ENSG00000115419,GLS,protein_coding,-1.10772569300407,6.77273386202765,51.323555318002,1.11586421504083e-06,0.000100893899848565,Down
ENSG00000103257,SLC7A5,protein_coding,-1.11793392191417,7.13363744785716,10.1742939101512,0.00510037997986237,0.0481904949684615,Down
ENSG00000117525,F3,protein_coding,-1.13335961194924,7.02220866285436,85.5622582705375,2.81492360071561e-08,6.28343727497239e-06,Down
ENSG00000153179,RASSF3,protein_coding,-1.13340933806436,5.9100041619158,34.8299987699849,1.40398657936049e-05,0.000615256204685395,Down
ENSG00000165617,DACT1,protein_coding,-1.13460778110177,4.64230022511024,71.0727487551479,1.11521624028121e-07,1.85255572193691e-05,Down
ENSG00000110090,CPT1A,protein_coding,-1.15235310005408,6.11126112447592,132.560913671697,9.31384904628695e-10,5.79847549884958e-07,Down
ENSG00000144824,PHLDB2,protein_coding,-1.15458196384191,5.70298459288686,175.848690530586,9.36971194044109e-11,1.33855704781141e-07,Down
ENSG00000106617,PRKAG2,protein_coding,-1.15465712911088,4.96413047920924,16.779910415045,0.000683962066194433,0.0112570070019052,Down
ENSG00000113448,PDE4D,protein_coding,-1.16568324737774,4.06364231170796,14.8591317682555,0.00115290070339542,0.0167426200537591,Down
ENSG00000086991,NOX4,protein_coding,-1.17062597291648,4.32989046772478,54.8542825278619,7.02639388458552e-07,7.38081345846976e-05,Down
ENSG00000115232,ITGA4,protein_coding,-1.1769130374989,5.57772593328972,21.7540234560911,0.000195468230094239,0.00444659097950047,Down
ENSG00000143322,ABL2,protein_coding,-1.18013298630816,5.47368932600103,28.0965138477594,4.9202361143395e-05,0.00158311921462734,Down
ENSG00000092969,TGFB2,protein_coding,-1.18924399690609,7.59942299160516,145.423745106062,4.41982769700656e-10,3.50786991552421e-07,Down
ENSG00000162614,NEXN,protein_coding,-1.19534155960368,6.90389227955077,186.057401892982,5.87939959051696e-11,1.04991378187657e-07,Down
ENSG00000102287,GABRE,protein_coding,-1.23095595647422,4.49209686093636,21.8688783052477,0.000190281107609791,0.00434358167042549,Down
ENSG00000183671,CMKLR2,protein_coding,-1.23340329032084,4.06829405377795,24.5788787667338,0.000100505968549538,0.00264912964335554,Down
ENSG00000143367,TUFT1,protein_coding,-1.23593761050762,5.12460745829934,40.2170553401403,5.73029008933798e-06,0.000349841556479839,Down
ENSG00000169991,IFFO2,protein_coding,-1.24210579495574,5.8524239732648,170.740690474131,1.19413469252072e-10,1.42161735144591e-07,Down
ENSG00000077092,RARB,protein_coding,-1.24556328952282,4.70291695712302,63.0423022348278,2.64727063059701e-07,3.78189082287089e-05,Down
ENSG00000144476,ACKR3,protein_coding,-1.24827066647941,4.41497092827992,32.8173768527499,1.9414431171416e-05,0.000791066366844127,Down
ENSG00000163431,LMOD1,protein_coding,-1.34219228890865,5.97866530516187,112.127353651113,3.5120439495954e-09,1.19459666342666e-06,Down
ENSG00000048707,VPS13D,protein_coding,-1.34795121834288,4.62889469757344,20.5867398374823,0.000258150284150963,0.00569125765336522,Down
ENSG00000073008,PVR,protein_coding,-1.38309447256085,4.9845225553038,129.832952793047,1.09991264367722e-09,6.04359693368182e-07,Down
ENSG00000138772,ANXA3,protein_coding,-1.3963352982008,6.31837782647738,120.370959982031,2.00782005149259e-09,9.5612390852077e-07,Down
ENSG00000211448,DIO2,protein_coding,-1.42122874320344,4.90577915146019,33.7481280382525,1.70281348021363e-05,0.000711298051998008,Down
ENSG00000135074,ADAM19,protein_coding,-1.42187990964857,6.91116443164603,45.651934034027,2.55195124864443e-06,0.000190953320130724,Down
ENSG00000178776,C5orf46,protein_coding,-1.45909363496891,5.92839692087874,74.0405059541873,8.33863869987926e-08,1.56744463771678e-05,Down
ENSG00000164741,DLC1,protein_coding,-1.47146312779579,4.83503618799455,32.1129805093808,2.28839677909775e-05,0.000898132867752485,Down
ENSG00000087008,ACOX3,protein_coding,-1.61699821489411,4.50172551819998,153.366845863659,2.87123619603102e-10,2.92989144974994e-07,Down
ENSG00000157168,NRG1,protein_coding,-1.63055568423614,6.27827758641658,285.678017049425,1.59596481698534e-12,1.13999766877263e-08,Down
ENSG00000136960,ENPP2,protein_coding,-1.64903924906688,3.93436027161611,16.7969147566802,0.000674768601314832,0.0111367182776784,Down
ENSG00000078401,EDN1,protein_coding,-1.67356533645146,5.28062935319701,126.165785542281,1.38229017826296e-09,7.05264195952308e-07,Down
ENSG00000138798,EGF,protein_coding,-1.75986289347362,4.97153063664225,53.86252539887,8.43486848324293e-07,8.25346103778141e-05,Down
ENSG00000167772,ANGPTL4,protein_coding,-2.32600795889569,7.14517980890702,20.613576631588,0.000256478944460863,0.00567191671914534,Down
ENSG00000159251,ACTC1,protein_coding,-2.48501071435305,7.33859358328221,243.988503483783,6.09145597782779e-12,2.1755635024812e-08,Down
ENSG00000103196,CRISPLD2,protein_coding,-2.78946423658222,4.40375231488114,194.333855753338,4.0980798372293e-11,9.75752809244297e-08,Down
ENSG00000107738,VSIR,protein_coding,-2.83822780706277,3.56831551017227,19.6968170041088,0.0003156147677106,0.00668972191619233,Down
ENSG00000162496,DHRS3,protein_coding,-3.51818769037899,5.27672348038263,71.11090424119,1.19286199149739e-07,1.93054987342079e-05,Down
