gene_id,symbol,biotype,logFC,logCPM,F,PValue,FDR,regulation
ENSG00000163131,CTSS,protein_coding,4.25057726580501,6.14239715421535,7.98062732523455,0.0112381728029786,0.025126541580391,Up
ENSG00000196611,MMP1,protein_coding,4.06628140505689,3.71795529799588,45.3285158057297,2.60036723048608e-06,2.87692031851414e-05,Up
ENSG00000073756,PTGS2,protein_coding,3.90858704411802,3.77502991391242,39.724716853458,6.17067876620159e-06,5.6709673569141e-05,Up
ENSG00000119917,IFIT3,protein_coding,3.82500291946388,8.56933598931517,155.343018913077,2.82442175531519e-10,4.50104658453421e-08,Up
ENSG00000134326,CMPK2,protein_coding,3.80694478688253,5.73678676357412,113.140690694341,3.51836578799466e-09,2.1778975001719e-07,Up
ENSG00000138646,HERC5,protein_coding,3.75002252939607,4.87220586399519,151.919541018995,3.38198104144077e-10,4.77944113214931e-08,Up
ENSG00000108688,CCL7,protein_coding,3.74730231498313,3.87071491865269,19.5993798627812,0.000832756965472317,0.00291192795116137,Up
ENSG00000168062,BATF2,protein_coding,3.7193326231925,4.22699462496904,77.3398059348399,1.44792373295738e-06,1.83191702024506e-05,Up
ENSG00000100292,HMOX1,protein_coding,3.64730243647889,8.15907793607759,65.512994174013,2.11208834584717e-07,4.00494726845451e-06,Up
ENSG00000135114,OASL,protein_coding,3.64158930207841,4.38462064740401,78.2014206685662,2.51371976929803e-07,4.66033689902036e-06,Up
ENSG00000104419,NDRG1,protein_coding,3.52334821404893,7.07898145556927,93.7075497113596,1.50409645337284e-08,5.80705280193948e-07,Up
ENSG00000105835,NAMPT,protein_coding,3.45343815274037,8.49750423804192,295.066026793088,1.33973600419643e-12,9.94906381943727e-10,Up
ENSG00000141682,PMAIP1,protein_coding,3.44812723944122,7.53336223185012,89.7832977912239,2.0802005886074e-08,7.33803787343346e-07,Up
ENSG00000115963,RND3,protein_coding,3.44059762852689,8.00809537875712,273.039484455215,2.63861324071124e-12,1.64693443107727e-09,Up
ENSG00000233975,LINC02574,lncRNA,3.33740149119857,3.71771991279418,66.8074549766725,6.28933333391367e-07,9.6273277970344e-06,Up
ENSG00000125347,IRF1,protein_coding,3.3315627249804,6.96033478951458,316.50929145758,7.06001124645199e-13,6.60993552949067e-10,Up
ENSG00000090339,ICAM1,protein_coding,3.32578890359571,7.41388386322572,113.399619246338,3.45611180499197e-09,2.1778975001719e-07,Up
ENSG00000120217,CD274,protein_coding,3.29062931746335,7.3846062266106,61.1692850427797,3.43533606446481e-07,5.92872514351186e-06,Up
ENSG00000130164,LDLR,protein_coding,3.26602507579153,6.11073442343768,996.16845356004,2.77682611263017e-17,2.07984275836e-13,Up
ENSG00000111335,OAS2,protein_coding,3.25255856315328,5.42421942950328,64.8066221759207,2.28188757942314e-07,4.28354335084694e-06,Up
ENSG00000121858,TNFSF10,protein_coding,3.17460666978274,5.81564228597932,25.8524322044275,7.79363763755599e-05,0.000423002506560104,Up
ENSG00000112096,SOD2,protein_coding,3.140419699445,8.64018568873445,127.564221368914,1.36890705434205e-09,1.18002699878984e-07,Up
ENSG00000184557,SOCS3,protein_coding,3.10280343552275,7.17309811915535,59.2623048983875,4.29014249364663e-07,7.03132763181909e-06,Up
ENSG00000196218,RYR1,protein_coding,3.09832834775472,3.96235375217987,119.11639331257,1.4550568589002e-08,5.70595595453533e-07,Up
ENSG00000121769,FABP3,protein_coding,3.03271552172205,4.35120546430236,20.1207484627385,0.000287571448887827,0.00123342369934714,Up
ENSG00000132530,XAF1,protein_coding,3.03088952430049,4.20912711348809,82.5349865632052,3.90815989039594e-08,1.1693239450528e-06,Up
ENSG00000147872,PLIN2,protein_coding,3.03009928039796,7.86228447987214,517.011633606007,9.13467323159646e-15,1.71046756261644e-11,Up
ENSG00000006210,CX3CL1,protein_coding,3.02593198522879,4.86028678960475,80.8862219023439,4.54599461910307e-08,1.29959922507947e-06,Up
ENSG00000140105,WARS1,protein_coding,2.99823630307528,10.4267863636355,88.8293115359658,2.25488717103563e-08,7.6768658686622e-07,Up
ENSG00000176907,TCIM,protein_coding,2.9832423926972,6.04259022249791,62.5794435311017,2.92495363124835e-07,5.24112504738042e-06,Up
ENSG00000248323,LUCAT1,lncRNA,2.97100877669863,3.61972233666651,73.1192334764264,8.95767585403593e-08,2.11649817497568e-06,Up
ENSG00000023445,BIRC3,protein_coding,2.888754540426,4.34365859933234,133.838024309046,8.47746022998782e-10,8.46615694968117e-08,Up
ENSG00000289316,,lncRNA,2.87741598374577,5.50658064262147,74.454681429211,8.37401966104759e-08,2.0038788262379e-06,Up
ENSG00000025708,TYMP,protein_coding,2.8678861641278,3.64536517984968,41.8688824342361,4.24003628660916e-06,4.31492823188894e-05,Up
ENSG00000138166,DUSP5,protein_coding,2.83743980567377,5.80096601091176,143.372956051543,5.39067866724929e-10,6.06734771555457e-08,Up
ENSG00000175197,DDIT3,protein_coding,2.82618668634961,7.64715276317919,112.202533445193,3.7545907559825e-09,2.24975078098471e-07,Up
ENSG00000099194,SCD,protein_coding,2.801988074069,8.66875177653294,379.635450503544,1.34731397364981e-13,1.68189694377284e-10,Up
ENSG00000234518,PTGES3P1,processed_pseudogene,2.80107032354742,4.67807554508639,48.6024599509109,1.66387416825903e-06,2.02640935288783e-05,Up
ENSG00000177294,FBXO39,protein_coding,2.79353848686447,3.27106755782268,33.6717783609763,8.15179582335674e-05,0.000438942852026902,Up
ENSG00000183486,MX2,protein_coding,2.79097444694131,4.89307916601408,22.5412903690701,0.000161784668281435,0.000767913286076014,Up
ENSG00000089127,OAS1,protein_coding,2.78758414731854,5.69392670721299,86.3809981358038,2.78271222432148e-08,9.0619628522469e-07,Up
ENSG00000087074,PPP1R15A,protein_coding,2.7835770089957,7.25298724310001,172.670155045453,1.19500331648251e-10,2.63252201189824e-08,Up
ENSG00000159399,HK2,protein_coding,2.78329548180461,4.90557942440872,185.238909844647,6.24344550306688e-11,1.5587802272657e-08,Up
ENSG00000115267,IFIH1,protein_coding,2.78173174419122,5.66015445334409,96.6457251062616,1.1886977555142e-08,4.83877510260942e-07,Up
ENSG00000221963,APOL6,protein_coding,2.73434656658712,4.76796305548111,93.2427327883911,1.56204303899617e-08,5.93893520917834e-07,Up
ENSG00000133106,EPSTI1,protein_coding,2.72729681247743,4.91062521598985,62.0427688995434,3.10852686672756e-07,5.50422369545849e-06,Up
ENSG00000156510,HKDC1,protein_coding,2.71331641681942,3.30199220801881,18.0918990906051,0.00047248320193668,0.00182516705193395,Up
ENSG00000111331,OAS3,protein_coding,2.70109312309577,5.95042113226793,113.566240086671,3.4166991171111e-09,2.1778975001719e-07,Up
ENSG00000117228,GBP1,protein_coding,2.69577523376807,7.61420976506181,80.9419435909472,4.52280245371242e-08,1.29959922507947e-06,Up
ENSG00000168394,TAP1,protein_coding,2.69190013021575,8.14915438482039,113.16454147186,3.51257955774036e-09,2.1778975001719e-07,Up
ENSG00000186480,INSIG1,protein_coding,2.68375221913815,6.73002186923782,126.387967047461,1.47311930892988e-09,1.22596262487609e-07,Up
ENSG00000107201,DDX58,protein_coding,2.67628579102103,6.97086766320272,84.3040226390787,3.33944809233832e-08,1.02931959718576e-06,Up
ENSG00000101255,TRIB3,protein_coding,2.67174898321561,6.59055788985248,50.2094673755251,1.33801062980378e-06,1.72490526974704e-05,Up
ENSG00000136514,RTP4,protein_coding,2.67163796780034,3.46642234095956,51.5122030587843,1.07191389597648e-06,1.45710255551068e-05,Up
ENSG00000188313,PLSCR1,protein_coding,2.64623079394704,7.23762277690643,147.28529776768,4.34161012491709e-10,5.303128019293e-08,Up
ENSG00000184979,USP18,protein_coding,2.60438061457638,5.40067583012617,109.469882102643,4.54936835211412e-09,2.54289320577125e-07,Up
ENSG00000128016,ZFP36,protein_coding,2.58397598347045,4.76694296164516,38.8657584543359,7.0814265128859e-06,6.27690941793082e-05,Up
ENSG00000272275,,lncRNA,2.57832855211687,3.76351505862857,68.9742835489027,1.37177923329959e-07,2.89426097391941e-06,Up
ENSG00000111912,NCOA7,protein_coding,2.5520845749436,5.76801692802273,68.1571426664303,1.59044628383228e-07,3.2726490840395e-06,Up
ENSG00000135899,SP110,protein_coding,2.54694837682931,6.19904946380098,97.2195044031103,1.13611409191288e-08,4.67554645517994e-07,Up
ENSG00000138642,HERC6,protein_coding,2.53419137433099,5.77876424873307,98.9422384866159,9.93149401615923e-09,4.37569942241368e-07,Up
ENSG00000072571,HMMR,protein_coding,2.53279210032856,3.47273139542956,91.4270294701141,1.68020175159533e-08,6.29235555972452e-07,Up
ENSG00000052795,FNIP2,protein_coding,2.51584196523004,5.18738840708788,98.1988066039671,1.05223418697238e-08,4.55562662452205e-07,Up
ENSG00000173193,PARP14,protein_coding,2.49054699098925,6.57279036953637,124.134835435204,1.69828789520201e-09,1.37272840897046e-07,Up
ENSG00000163814,CDCP1,protein_coding,2.48636695258065,5.22285760552833,109.858676913066,4.4256522977471e-09,2.54289320577125e-07,Up
ENSG00000151014,NOCT,protein_coding,2.47407223725061,4.47260077100871,78.0414470112169,5.87910795175023e-08,1.54507082661787e-06,Up
ENSG00000162433,AK4,protein_coding,2.46286464811773,4.74712372605308,75.1120434548455,7.85185093431709e-08,1.91564701947997e-06,Up
ENSG00000164211,STARD4,protein_coding,2.45810733315422,4.77444888253064,264.47139857979,3.0009539064261e-12,1.72901113531781e-09,Up
ENSG00000165030,NFIL3,protein_coding,2.44113525187043,5.49695476699029,382.445610543677,1.26393390172093e-13,1.68189694377284e-10,Up
ENSG00000164171,ITGA2,protein_coding,2.43964283443361,5.89458173686707,78.797320605488,5.51860802459153e-08,1.47097416740892e-06,Up
ENSG00000141458,NPC1,protein_coding,2.43904780592164,6.87556688337548,604.003155446775,2.33103128494173e-15,5.81980810807119e-12,Up
ENSG00000157601,MX1,protein_coding,2.42997537957816,8.46012024630242,119.492525475168,2.2933101828747e-09,1.70068250195361e-07,Up
ENSG00000164949,GEM,protein_coding,2.38271172147289,5.37301378604624,99.3447378534532,9.62705937257754e-09,4.30572010214538e-07,Up
ENSG00000135473,PAN2,protein_coding,2.37300591366122,7.37408860702807,117.694976543029,2.5832831121636e-09,1.82535759529296e-07,Up
ENSG00000175592,FOSL1,protein_coding,2.36632613410482,6.03778167762832,160.601705825021,2.07764798260567e-10,3.79550814383328e-08,Up
ENSG00000141574,SECTM1,protein_coding,2.3604357242483,4.84153381430271,36.5058650073767,1.0454581300135e-05,8.43801874332015e-05,Up
ENSG00000258967,HMGN1P3,processed_pseudogene,2.35117491534396,4.82761543789832,46.1813368003135,2.3347928735487e-06,2.64963615498178e-05,Up
ENSG00000185947,ZNF267,protein_coding,2.3428673570519,4.39612539438232,98.2703261241061,9.6576899487373e-09,4.30572010214538e-07,Up
ENSG00000162645,GBP2,protein_coding,2.34056993996678,6.59036077362789,56.0768306761216,6.29825182983559e-07,9.6273277970344e-06,Up
ENSG00000168961,LGALS9,protein_coding,2.33301211873437,5.72594865611408,44.7513515825823,2.86975171628777e-06,3.10613299927679e-05,Up
ENSG00000101347,SAMHD1,protein_coding,2.32884394653584,6.10431938897726,104.63908653383,6.45477005885718e-09,3.28885902998914e-07,Up
ENSG00000152413,HOMER1,protein_coding,2.32761084522943,3.90795867521813,56.4754263339567,5.68874176967224e-07,8.8768074697594e-06,Up
ENSG00000002549,LAP3,protein_coding,2.31041802413335,7.52735803645905,57.8372888817755,5.08373202031151e-07,8.10152187917727e-06,Up
ENSG00000165891,E2F7,protein_coding,2.28816233097801,5.04073950113295,103.778951847879,6.87962920657606e-09,3.41247832829501e-07,Up
ENSG00000130303,BST2,protein_coding,2.26775227730649,6.86140194080988,48.2298994942346,1.75145946942408e-06,2.10568722728513e-05,Up
ENSG00000133321,PLAAT4,protein_coding,2.26684282351736,6.22774942961719,46.598263264308,2.20044782973511e-06,2.53949988362342e-05,Up
ENSG00000100906,NFKBIA,protein_coding,2.26546256310846,6.55173567294728,95.5525440778225,1.29653709594352e-08,5.22100153151448e-07,Up
ENSG00000128335,APOL2,protein_coding,2.25140827762154,6.67679569092603,81.5133076527858,4.29243316289124e-08,1.25587204648654e-06,Up
ENSG00000249992,TMEM158,protein_coding,2.20869051736026,5.13073046217083,106.523844337428,5.62208678115175e-09,3.0294553950235e-07,Up
ENSG00000185745,IFIT1,protein_coding,2.20055579485104,6.90702011760353,92.2278143860422,1.6973926967305e-08,6.29437960631692e-07,Up
ENSG00000128590,DNAJB9,protein_coding,2.18099241609077,6.55672474359067,168.780396458092,1.3201151225935e-10,2.82504636235009e-08,Up
ENSG00000137033,IL33,protein_coding,2.16102125533813,3.68618887806584,21.7855654963597,0.000190761460181366,0.000876566464268977,Up
ENSG00000107984,DKK1,protein_coding,2.15828124889452,4.43466939112056,18.2479645673643,0.000461302576474074,0.00179209351545167,Up
ENSG00000231721,LINC-PINT,lncRNA,2.14967675379643,3.93570294811661,67.0290444277397,1.68754137390073e-07,3.45305242372645e-06,Up
ENSG00000133874,RNF122,protein_coding,2.14037097400125,4.41476561330748,34.8119873545084,1.39791648550711e-05,0.000104933588711125,Up
ENSG00000118785,SPP1,protein_coding,2.13391197991194,9.09505200834041,93.6141654000817,1.51554369789591e-08,5.82124220371302e-07,Up
ENSG00000121060,TRIM25,protein_coding,2.12071317622338,6.21745280040289,139.454299274692,6.56401061888564e-10,7.03338533422678e-08,Up
ENSG00000130513,GDF15,protein_coding,2.11839097571215,6.77189527135431,31.3694912448327,2.60238394586298e-05,0.000174189953123447,Up
ENSG00000134070,IRAK2,protein_coding,2.11414337359975,4.51063656012293,118.553056387536,2.22863475681364e-09,1.68610851803376e-07,Up
ENSG00000116514,RNF19B,protein_coding,2.1124504408856,5.25074063722839,57.7396043319365,5.14383612038813e-07,8.1625704537515e-06,Up
ENSG00000143479,DYRK3,protein_coding,2.09537866943275,3.97410087043047,125.953926892674,1.37778799060444e-09,1.18002699878984e-07,Up
ENSG00000137959,IFI44L,protein_coding,2.08428114409061,6.60219877701987,71.9851449186389,1.0710586904577e-07,2.43107317192404e-06,Up
ENSG00000144655,CSRNP1,protein_coding,2.0649748844251,4.92117475175968,70.1940308622786,1.28591156250041e-07,2.75973570290203e-06,Up
ENSG00000001084,GCLC,protein_coding,2.05464569208871,6.62462014912519,90.4463029127776,1.96766613750362e-08,7.01800922376291e-07,Up
ENSG00000118503,TNFAIP3,protein_coding,2.04633047601727,4.63645647279766,70.3801708853619,1.24511219824961e-07,2.70315662750423e-06,Up
ENSG00000185885,IFITM1,protein_coding,2.02313219898448,9.18377181384526,29.7451211831617,3.54486535241063e-05,0.000223681899659272,Up
ENSG00000059378,PARP12,protein_coding,2.0157647239702,5.33348384475107,113.18262641415,3.39796119737653e-09,2.1778975001719e-07,Up
ENSG00000096968,JAK2,protein_coding,2.01205199552184,3.91862660023756,44.276918185091,2.9476363174932e-06,3.18123861931182e-05,Up
ENSG00000262001,DLGAP1-AS2,lncRNA,2.00630325420996,4.12057479708205,152.157846083152,3.00553549826689e-10,4.5022921764038e-08,Up
ENSG00000137628,DDX60,protein_coding,2.00507350236668,4.65641730097899,94.8744747662147,1.31399495913203e-08,5.26300654753952e-07,Up
ENSG00000163840,DTX3L,protein_coding,2.0021913362541,6.16834434958871,214.850860579812,1.73491131292691e-11,6.30790895006019e-09,Up
ENSG00000059728,MXD1,protein_coding,1.99540529470635,4.03628840555926,163.14785534368,1.70066381249567e-10,3.35209788305067e-08,Up
ENSG00000156587,UBE2L6,protein_coding,1.98770519386748,7.21105369134164,88.3498603476313,2.34879188179806e-08,7.88899156711544e-07,Up
ENSG00000068079,IFI35,protein_coding,1.98034160452133,6.04016778785248,61.4785597658771,3.31544534315508e-07,5.74830685653508e-06,Up
ENSG00000067082,KLF6,protein_coding,1.97382301503049,5.97265445033029,145.684008819794,4.27793871773069e-10,5.303128019293e-08,Up
ENSG00000185022,MAFF,protein_coding,1.9588863632402,4.60805000241078,79.0593530241289,5.0723738869438e-08,1.39676766225033e-06,Up
ENSG00000120334,CENPL,protein_coding,1.95776884731127,4.25585986397623,98.4780390122737,9.50165469078321e-09,4.28719238758833e-07,Up
ENSG00000151136,BTBD11,protein_coding,1.95273783996757,3.8678119858481,94.3155601246545,1.32449370098857e-08,5.27683926617254e-07,Up
ENSG00000116741,RGS2,protein_coding,1.93371487913941,5.45237840884968,38.6535249146111,7.32886617133598e-06,6.45802442627135e-05,Up
ENSG00000122877,EGR2,protein_coding,1.92872225253194,3.87389302409089,22.4065952963781,0.000163391063960365,0.000773577161228278,Up
ENSG00000049130,KITLG,protein_coding,1.92463519360967,5.07517124856648,32.7663568109962,2.01173230095939e-05,0.000140427538995208,Up
ENSG00000166750,SLFN5,protein_coding,1.92371385197482,5.34230577160241,59.5494742866161,4.14748991606198e-07,6.84244481746788e-06,Up
ENSG00000138035,PNPT1,protein_coding,1.92298592631451,5.33311339080894,103.709759922065,6.62112797087085e-09,3.35082760147451e-07,Up
ENSG00000171621,SPSB1,protein_coding,1.92167754825652,5.76630745989171,40.5516100090619,5.41548207758291e-06,5.17314960465292e-05,Up
ENSG00000130775,THEMIS2,protein_coding,1.91593728860385,3.98236304563596,38.8111291496665,6.87918879587586e-06,6.12664971237933e-05,Up
ENSG00000143333,RGS16,protein_coding,1.91154541047542,5.88051101987751,39.5170159253141,6.37830767787806e-06,5.81186429529278e-05,Up
ENSG00000170006,TMEM154,protein_coding,1.90089169426001,3.88743839846037,66.0211524065004,1.88233072476364e-07,3.68111152179626e-06,Up
ENSG00000165997,ARL5B,protein_coding,1.89724364057125,4.66866750432843,70.2199983237508,1.26231157368313e-07,2.73257621008284e-06,Up
ENSG00000047365,ARAP2,protein_coding,1.86353368041341,3.86039400178805,37.8067493537841,8.1118142826162e-06,6.98361942262016e-05,Up
ENSG00000150630,VEGFC,protein_coding,1.86069386038579,4.46317465092775,24.6853940677091,0.00010012908201622,0.000520087950278423,Up
ENSG00000181381,DDX60L,protein_coding,1.85460196815945,4.42727610596675,79.1555411291011,4.98163769738526e-08,1.3768437768788e-06,Up
ENSG00000105939,ZC3HAV1,protein_coding,1.85356052881243,5.50144986381737,152.312590534654,2.98077668101558e-10,4.5022921764038e-08,Up
ENSG00000168209,DDIT4,protein_coding,1.84661683718955,6.98413620459558,92.7915878464471,1.62066740877967e-08,6.11149741014352e-07,Up
ENSG00000176171,BNIP3,protein_coding,1.84135151658451,6.63444831781459,40.6674422577372,5.31815551580834e-06,5.10679292479544e-05,Up
ENSG00000067066,SP100,protein_coding,1.84074741244715,6.99508291895556,79.1191357264378,5.35473894822075e-08,1.43752669255102e-06,Up
ENSG00000123609,NMI,protein_coding,1.83840638510484,5.83990429660164,113.945282598372,3.12123811075318e-09,2.14477738069186e-07,Up
ENSG00000135148,TRAFD1,protein_coding,1.8258380719613,6.5902040178134,47.5339288532445,1.92915071699138e-06,2.28267596686658e-05,Up
ENSG00000166471,TMEM41B,protein_coding,1.81424481376426,4.95597739613713,287.775826611561,1.46114421914299e-12,9.94906381943727e-10,Up
ENSG00000177409,SAMD9L,protein_coding,1.80776372121844,4.54006136552292,38.1597994618304,7.94256390929748e-06,6.8853939445183e-05,Up
ENSG00000057252,SOAT1,protein_coding,1.80714760526541,6.20946635351367,145.220594583467,4.38977219220515e-10,5.303128019293e-08,Up
ENSG00000134824,FADS2,protein_coding,1.80036292314679,7.85742304454624,208.414213016421,2.23820094019994e-11,6.98505210087398e-09,Up
ENSG00000059804,SLC2A3,protein_coding,1.79896220222453,6.20468221595941,129.450244726185,1.10725642616067e-09,1.03666882899293e-07,Up
ENSG00000121039,RDH10,protein_coding,1.79292947997041,5.80878672073516,76.7530048880797,6.69940040166257e-08,1.69521989893421e-06,Up
ENSG00000104312,RIPK2,protein_coding,1.79188969378625,4.39803033478041,49.701770963405,1.38872384784072e-06,1.77500710244487e-05,Up
ENSG00000130589,HELZ2,protein_coding,1.78157916761531,5.49005574730344,56.8250595330747,5.74651638569731e-07,8.91126454013931e-06,Up
ENSG00000259052,,lncRNA,1.77679276871691,3.88934694520416,17.2464468859829,0.000600484633642392,0.00221886033842206,Up
ENSG00000239713,APOBEC3G,protein_coding,1.77521176148191,4.07505283372764,53.8082996440447,7.95178022643934e-07,1.15688383841034e-05,Up
ENSG00000158201,ABHD3,protein_coding,1.77159380374456,3.82283838578361,31.4327043339568,2.49406656228168e-05,0.000167990634455843,Up
ENSG00000126709,IFI6,protein_coding,1.75992505519298,8.08620173706197,25.6639137510792,8.11167233336561e-05,0.000437411272691925,Up
ENSG00000149131,SERPING1,protein_coding,1.74132177057982,5.73934826994794,43.4682653599937,3.46767879652073e-06,3.65301184049792e-05,Up
ENSG00000108551,RASD1,protein_coding,1.74048812003612,3.92394501217127,21.4595112371438,0.000205957132192639,0.000934354282327598,Up
ENSG00000114127,XRN1,protein_coding,1.71945881205849,4.50059217504463,55.22429089019,6.81264006769651e-07,1.01619878563803e-05,Up
ENSG00000184371,CSF1,protein_coding,1.71920894525343,6.79589394124367,50.5905282234425,1.27159255524565e-06,1.65927321233274e-05,Up
ENSG00000100219,XBP1,protein_coding,1.71897276561189,7.71368432356231,108.604798798381,4.54408474217974e-09,2.54289320577125e-07,Up
ENSG00000140853,NLRC5,protein_coding,1.70743749996979,5.29739283132618,104.73388642771,5.89531926645278e-09,3.10957333138953e-07,Up
ENSG00000134802,SLC43A3,protein_coding,1.68688450786821,4.49034174958857,7.69769125231575,0.0125222021011884,0.0274401335213828,Up
ENSG00000198900,TOP1,protein_coding,1.68056881706619,7.0897239506617,105.74356059602,5.68313911363717e-09,3.04047942579588e-07,Up
ENSG00000023909,GCLM,protein_coding,1.67406267273569,6.3163211086226,185.788592927235,5.82762565740787e-11,1.50513504048224e-08,Up
ENSG00000134324,LPIN1,protein_coding,1.67176950741732,5.75403281316095,209.027848124963,2.18382432823252e-11,6.98505210087398e-09,Up
ENSG00000139370,SLC15A4,protein_coding,1.66244215158157,5.35013600877725,234.159583779785,8.41334711594443e-12,3.70682175873081e-09,Up
ENSG00000176887,SOX11,protein_coding,1.6581308858501,4.32495830902757,60.1853423027933,3.64154033540924e-07,6.19889479823073e-06,Up
ENSG00000163644,PPM1K,protein_coding,1.65694691227322,4.39870162132829,103.792795685601,6.32412241518148e-09,3.26673633722133e-07,Up
ENSG00000130066,SAT1,protein_coding,1.65232613859094,9.64269771926981,101.516669961177,7.51664769905153e-09,3.61224925304946e-07,Up
ENSG00000139289,PHLDA1,protein_coding,1.6505108852998,7.95031221037418,122.83267286122,1.68234698291844e-09,1.37272840897046e-07,Up
ENSG00000280987,,protein_coding,1.64016615608664,5.18825972652497,74.9569422032045,7.89824607466135e-08,1.92070984088356e-06,Up
ENSG00000149948,HMGA2,protein_coding,1.63033482168849,4.72400243035759,38.506923213131,7.50540009496277e-06,6.57490604810189e-05,Up
ENSG00000234684,SDCBP2-AS1,lncRNA,1.62446438938072,4.36251572510008,253.413402774221,4.31262792418456e-12,2.22105110881802e-09,Up
ENSG00000196116,TDRD7,protein_coding,1.62445267239492,4.46303678634195,76.8892523852948,6.18178006250265e-08,1.59111796110463e-06,Up
ENSG00000177426,TGIF1,protein_coding,1.61067656752552,7.38900090089391,293.937540307798,1.21910970438992e-12,9.94906381943727e-10,Up
ENSG00000170525,PFKFB3,protein_coding,1.60888872918618,6.41878638012641,71.7730770297826,1.09428338133138e-07,2.45394686412337e-06,Up
ENSG00000132109,TRIM21,protein_coding,1.60559849372093,5.7239607090061,96.2882760666718,1.12985916475221e-08,4.67549455469285e-07,Up
ENSG00000051108,HERPUD1,protein_coding,1.60340291173094,8.51292801917736,67.0693808094245,1.78536477093713e-07,3.58313609076591e-06,Up
ENSG00000271303,SRXN1,protein_coding,1.59683872699645,7.48863336349547,175.639320344027,9.27299108549343e-11,2.10468797667715e-08,Up
ENSG00000113070,HBEGF,protein_coding,1.59464875752115,6.07811070282393,96.4795462790849,1.11343771287997e-08,4.64714790503893e-07,Up
ENSG00000246067,RAB30-DT,lncRNA,1.5829424674848,4.78523213013924,216.925230442083,1.60058953669884e-11,6.30790895006019e-09,Up
ENSG00000109814,UGDH,protein_coding,1.57251962851555,6.55007157282197,98.5649818024796,9.44313259776269e-09,4.28660988831773e-07,Up
ENSG00000145780,FEM1C,protein_coding,1.5720171617744,4.62538922191619,74.8450534552924,7.54456497368834e-08,1.85884183068835e-06,Up
ENSG00000151617,EDNRA,protein_coding,1.57060358760022,4.5220521444305,32.4640236670475,2.12566350213931e-05,0.000146731345935685,Up
ENSG00000056558,TRAF1,protein_coding,1.56968347237387,3.93442769368081,53.7121023574222,8.05031161539361e-07,1.164031544388e-05,Up
ENSG00000124201,ZNFX1,protein_coding,1.56795824770678,6.12773952675447,149.345163029818,3.49782325984819e-10,4.85161041041906e-08,Up
ENSG00000162490,DRAXIN,protein_coding,1.56492188327806,5.25488904070233,120.831608521951,1.91666288360813e-09,1.5111373682342e-07,Up
ENSG00000139318,DUSP6,protein_coding,1.56130633197686,5.86705061557206,42.3391182073148,4.11001963843154e-06,4.19384444299688e-05,Up
ENSG00000173334,TRIB1,protein_coding,1.5540455795466,4.10512947532199,61.0010094319383,3.31090173115598e-07,5.74830685653508e-06,Up
ENSG00000171310,CHST11,protein_coding,1.55032411332778,4.13746752758633,83.961659128347,3.20398670526346e-08,1.00409457834407e-06,Up
ENSG00000166889,PATL1,protein_coding,1.54566309751309,5.25473516673142,147.542856935478,3.86009412909227e-10,5.07229912752651e-08,Up
ENSG00000198431,TXNRD1,protein_coding,1.53865838693105,9.21930772255527,71.763366938888,1.07785363129954e-07,2.43901018079564e-06,Up
ENSG00000169155,ZBTB43,protein_coding,1.53434574643522,4.10410236282257,35.9131568384736,1.116236776351e-05,8.8271607896571e-05,Up
